id,followers_count,friends_count,listedcount,favourites_count,verified,statuses_count,default_profile,default_profile_image,has_extended_profile,name,bot,In_reply,retweet_count,fav_count,total_usrmention,days_std,hours_std,modified_hour,acc_age,tweets_per_day,in_reply_data,ff_ratio,sn_length,desc_length,diversity,name_length,name_words,null_url,screennamebot,namebot,descbot,nameratio,avg_In_reply,avg_retweet_count,avg_fav_count,avg_total_usrmention
24795163,2104167,2959,9792,302,1,71872,0,0,1,marlon wayans,0,6.0,95.0,59.0,132.0,1.0,0.958333333333,23,2973,24.1745711403,0,711.347532116,12,157,0.75,13,2,1,0,0,0,6,0.103448275862,1.63793103448,1.01724137931,2.27586206897
1140450697,26,19,1,1,0,3143,0,0,0,The Underquoted,0,0.0,0.0,3.0,0.0,1.0,0.958333333333,18,1554,2.02187902188,0,1.38888888889,15,142,0.666666666667,15,2,1,0,0,0,7,0.0,0.0,0.051724137931,0.0
42805105,372,3,17,1,0,318281,0,0,0,Swear_Bot,1,0.0,0.0,3.0,78.0,1.0,0.791666666667,3,2753,115.612059571,0,185.5,9,55,1.0,9,1,1,1,1,1,9,0.0,0.0,0.051724137931,1.34482758621
165997837,1926,788,114,65,1,19479,0,0,1,Meg Wagner,0,47.0,24.0,47.0,65.0,1.0,0.625,2,2486,7.835076428,0,2.4459974587,9,149,0.777777777778,10,2,1,0,0,0,4,0.810344827586,0.413793103448,0.810344827586,1.12068965517
78193153,244842,228,2765,931,1,4108,0,0,0,Al Horford,0,1.0,100.0,69.0,60.0,1.0,0.791666666667,2,2774,1.48053352559,0,1078.59471366,10,70,0.8,10,2,1,0,0,0,4,0.0172413793103,1.72413793103,1.18965517241,1.03448275862
49431176,38,460,1,6,0,589,1,0,0,WI,0,33.0,30.0,1.0,104.0,0.857142857143,0.833333333333,21,2350,0.250212765957,0,0.0806100217865,10,3,0.7,2,1,0,0,0,0,2,0.568965517241,0.51724137931,0.0172413793103,1.79310344828
7.95E+17,8,3,8,1,0,248,0,0,0,Landscape Sorter,1,0.0,0.0,1.0,0.0,1.0,0.5,6,27,9.14814814815,0,3.5,15,135,0.733333333333,16,2,1,0,0,1,7,0.0,0.0,0.0172413793103,0.0
18198400,260413,32,4359,25,1,9697,0,0,0,phil_hellmuth,0,2.0,94.0,90.0,87.0,1.0,0.791666666667,20,3062,3.16655780536,0,8400.38709677,13,25,0.692307692308,13,1,1,0,0,0,13,0.0344827586207,1.62068965517,1.55172413793,1.5
29427057,349,160,43,79,0,963,0,0,1,Matteo Stanzani,0,13.0,11.0,22.0,80.0,1.0,0.666666666667,11,2921,0.329339267374,0,2.18867924528,14,86,0.642857142857,15,2,1,0,0,0,7,0.224137931034,0.189655172414,0.379310344828,1.37931034483
8.05E+17,376,2381,4,182,0,106,0,0,1,Hanu Academy,1,2.0,15.0,30.0,45.0,1.0,0.541666666667,4,155,0.677419354839,0,0.15756302521,11,45,0.909090909091,12,2,0,0,0,0,5,0.0344827586207,0.258620689655,0.51724137931,0.775862068966
4071516275,570,4,68,1,0,813,0,0,0,We Didn't Start It,1,0.0,21.0,31.0,0.0,1.0,0.958333333333,0,554,1.46570397112,0,189.666666667,14,142,0.714285714286,18,4,1,0,0,1,3,0.0,0.362068965517,0.534482758621,0.0
7.83E+17,1709,2,14,6,0,118795,1,0,0,NYC PokÕ© Alert,1,0.0,0.0,1.0,0.0,0.857142857143,0.833333333333,2,215,552.530232558,0,1708.0,10,77,0.9,15,3,1,0,0,0,4,0.0,0.0,0.0172413793103,0.0
8.20E+17,58,398,1,4,0,14,1,0,1,Fancypants,1,12.0,2.0,2.0,16.0,0.714285714286,0.708333333333,19,105,0.12380952381,1,0.143576826196,14,3,0.857142857143,10,1,0,0,0,0,10,0.206896551724,0.0344827586207,0.0344827586207,0.275862068966
2203838767,119,2,40,1,0,8423,1,0,0,Because Bot,1,0.0,3.0,3.0,0.0,1.0,0.666666666667,22,1087,7.7479300828,0,118.0,10,107,0.8,11,2,0,1,1,1,5,0.0,0.051724137931,0.051724137931,0.0
393818147,10,32,1,3,0,4,1,0,0,jaime fisher,1,0.0,0.0,1.0,1.0,0.714285714286,0.916666666667,3,106,0.0283018867925,0,0.290322580645,14,3,0.714285714286,12,2,0,0,0,0,5,0.0,0.0,0.0172413793103,0.0172413793103
2159821603,23,2,17,1,0,42455,1,0,0,Weird Zone '77,1,0.0,5.0,3.0,0.0,0.857142857143,1.0,23,877,48.4082098062,0,22.0,4,101,0.75,14,3,0,0,0,1,4,0.0,0.0862068965517,0.051724137931,0.0
50325797,1538013,1736,15692,81,1,46400,0,0,0,Chuck Todd,0,10.0,94.0,57.0,106.0,1.0,0.708333333333,14,2873,16.1500174034,0,886.462247839,9,124,0.777777777778,10,2,1,0,0,0,4,0.172413793103,1.62068965517,0.98275862069,1.8275862069
7.58E+17,9725,6,26,1,0,3075,0,0,0,Monster Factory Bot,1,0.0,100.0,100.0,0.0,1.0,0.5,23,283,10.8621908127,0,1944.8,14,127,0.785714285714,19,3,1,1,1,0,5,0.0,1.72413793103,1.72413793103,0.0
24325547,624311,1582,6758,4962,1,11263,0,0,0,Nick Carter,0,78.0,100.0,95.0,128.0,1.0,0.541666666667,4,2975,3.78554621849,1,394.882985452,10,52,0.8,11,2,1,0,0,0,5,1.34482758621,1.72413793103,1.63793103448,2.20689655172
7.11E+17,230,8,1,122,0,836,1,0,0,InstrumentBot,1,0.0,27.0,51.0,0.0,1.0,0.916666666667,4,413,2.02179176755,0,32.7142857143,13,147,0.769230769231,13,1,0,1,1,1,13,0.0,0.465517241379,0.879310344828,0.0
2968853345,1957,1174,43,126,0,1733,0,0,0,Enhancer/loops paper,1,4.0,86.0,76.0,34.0,1.0,0.666666666667,0,847,2.04486422668,0,1.66751918159,15,92,0.733333333333,20,2,0,0,0,0,9,0.0689655172414,1.48275862069,1.31034482759,0.586206896552
163803902,2,11,1,1,0,2,1,1,0,Camisha,1,0.0,0.0,0.0,0.0,1.0,1.0,9,2495,0.000400801603206,0,0.1,11,3,0.909090909091,7,1,0,0,0,0,7,0.0,0.0,0.0,0.0
4628602041,990287,28,483,19,1,318,0,0,1,Kamal Haasan,0,4.0,100.0,100.0,6.0,1.0,0.833333333333,4,492,0.644308943089,0,36677.2592593,12,51,0.666666666667,12,2,0,0,0,0,5,0.0689655172414,1.72413793103,1.72413793103,0.103448275862
1977579223,26876,23,833,159,0,3981,0,0,0,NYT 4th Down Bot,1,4.0,72.0,86.0,3.0,0.714285714286,0.5,5,1205,3.30290456432,0,1221.59090909,13,121,0.846153846154,16,4,1,1,1,0,3,0.0689655172414,1.24137931034,1.48275862069,0.051724137931
8.22E+17,3,635,1,38,0,51,1,0,0,scaevans25,1,0.0,49.0,0.0,94.0,1.0,0.875,7,104,0.480769230769,0,0.00315457413249,10,44,0.8,10,1,0,0,0,0,10,0.0,0.844827586207,0.0,1.62068965517
12045112,25751,2619,408,16934,0,14259,0,0,0,Iman Jordan,0,21.0,64.0,87.0,25.0,1.0,0.833333333333,21,3357,4.2472445636,0,9.83575248281,13,23,0.769230769231,11,2,1,0,0,0,5,0.362068965517,1.10344827586,1.5,0.431034482759
4060780810,1630,5,4,3,0,19929,1,0,0,Stanford Pines Bot,1,0.0,7.0,44.0,0.0,0.571428571429,1.0,13,556,35.8417266187,0,407.25,12,131,0.916666666667,18,3,0,1,1,1,5,0.0,0.120689655172,0.758620689655,0.0
8.10E+17,5,103,1,3,0,10,1,0,0,Benjamin Ha,1,0.0,1.0,6.0,1.0,0.571428571429,0.708333333333,18,87,0.103448275862,0,0.0392156862745,15,3,0.8,11,2,0,0,0,0,5,0.0,0.0172413793103,0.103448275862,0.0172413793103
2808102335,284,2,41,1,0,1226,1,0,0,Eventually Bot,1,0.0,5.0,9.0,0.0,1.0,0.791666666667,15,264,4.64015151515,0,283.0,13,160,0.769230769231,14,2,1,1,1,1,6,0.0,0.0862068965517,0.155172413793,0.0
236209129,19692,2101,433,2857,0,3747,0,0,1,Leslie Berland,0,58.0,42.0,64.0,178.0,0.857142857143,0.875,2,2308,1.62305025997,1,9.37666666667,13,65,0.692307692308,14,2,0,0,0,0,6,1.0,0.724137931034,1.10344827586,3.06896551724
417363543,259,993,1,1,0,2,1,0,0,Shawnda Ferranti,0,0.0,0.0,0.0,0.0,1.0,1.0,20,1994,0.000501504513541,0,0.260080645161,10,52,0.9,16,2,1,0,0,0,7,0.0,0.0,0.0,0.0
18681139,17194189,517,29516,812,1,19784,0,0,0,PRIYANKA,0,1.0,100.0,84.0,94.0,1.0,0.958333333333,16,3042,6.50328731098,0,33322.0697674,14,20,0.714285714286,8,1,0,0,0,0,8,0.0172413793103,1.72413793103,1.44827586207,1.62068965517
3395796335,11,2,8,1,0,138,1,0,0,regulonPapers,1,0.0,0.0,1.0,0.0,1.0,0.708333333333,17,629,0.217806041335,0,10.0,14,153,0.785714285714,13,1,0,0,0,1,13,0.0,0.0,0.0172413793103,0.0
2363777570,3654,252,37,1,0,5842,1,0,0,JustDiedBot,1,0.0,9.0,16.0,0.0,1.0,1.0,7,1164,5.01804123711,0,14.5537848606,11,147,0.909090909091,11,1,1,1,1,1,11,0.0,0.155172413793,0.275862068966,0.0
2961844870,20,6,5,1,0,236,1,1,0,Cyclic di-GMP Papers,1,0.0,2.0,3.0,0.0,1.0,0.541666666667,10,847,0.277449822904,0,3.8,11,141,0.727272727273,20,3,0,0,0,0,6,0.0,0.0344827586207,0.051724137931,0.0
3035152834,25,3,9,1,0,1631,1,0,0,Bouquet Bot,1,0.0,3.0,10.0,0.0,1.0,0.916666666667,17,813,2.0049200492,0,12.0,10,160,0.6,11,2,0,1,1,0,5,0.0,0.051724137931,0.172413793103,0.0
4848802583,19,3,9,1,0,3224,0,0,1,Quote With Which One,1,0.0,1.0,0.0,0.0,1.0,0.5,8,199,16.1959798995,0,9.0,13,49,0.769230769231,20,4,0,1,0,1,4,0.0,0.0172413793103,0.0,0.0
40379517,6597,606,114,1633,1,1235,0,0,0,Nathan Pacheco,0,44.0,56.0,82.0,95.0,1.0,0.625,1,2909,0.424200756274,0,10.9024793388,13,53,0.692307692308,14,2,1,0,0,0,6,0.758620689655,0.965517241379,1.41379310345,1.63793103448
412319130,86,169,3,149,0,146,0,0,0,Christopher Logan,0,10.0,87.0,3.0,107.0,1.0,0.75,14,1975,0.073417721519,1,0.505952380952,11,58,1.0,17,2,1,0,0,0,8,0.172413793103,1.5,0.051724137931,1.84482758621
2184928249,52,360,1,2536,0,250,0,0,0,Will,0,27.0,54.0,26.0,89.0,1.0,0.833333333333,19,1251,0.199040767386,1,0.142061281337,10,87,0.9,4,1,0,0,0,0,4,0.465517241379,0.931034482759,0.448275862069,1.53448275862
375077273,152,279,21,366,0,572,1,0,0,Alex B Odago,0,16.0,71.0,12.0,125.0,1.0,0.833333333333,13,2049,0.278672523182,0,0.543165467626,6,84,1.0,12,3,0,0,0,0,3,0.275862068966,1.22413793103,0.206896551724,2.15517241379
2482834658,190,2,20,1,0,6070,0,0,0,everything always,1,0.0,10.0,15.0,0.0,0.571428571429,1.0,22,428,14.1799065421,0,189.0,11,15,0.636363636364,17,2,0,0,0,1,8,0.0,0.172413793103,0.258620689655,0.0
161859875,60,126,1,1089,0,726,1,0,1,Myke Fletcher,0,73.0,23.0,23.0,136.0,1.0,0.833333333333,0,2497,0.290348418102,1,0.472,7,43,0.857142857143,13,2,0,0,0,0,6,1.25862068966,0.396551724138,0.396551724138,2.34482758621
388878150,1399,1715,2,2233,0,6319,0,0,0,Mariana,0,10.0,64.0,7.0,121.0,1.0,0.75,13,2034,3.10619469027,0,0.815635939323,11,65,0.818181818182,7,1,0,0,0,0,7,0.172413793103,1.10344827586,0.120689655172,2.08620689655
26516984,4180055,399,15109,95,1,12329,0,0,0,Keri Hilson,0,1.0,100.0,58.0,99.0,1.0,0.833333333333,15,2963,4.1606479919,0,10502.6482412,10,100,0.9,11,2,0,0,0,0,5,0.0172413793103,1.72413793103,1.0,1.70689655172
3731933332,431,629,11,15,0,1262,1,0,0,Vitamin A papers,1,0.0,6.0,6.0,3.0,1.0,0.666666666667,20,592,2.13006756757,0,0.684713375796,15,160,0.733333333333,16,3,0,0,0,0,4,0.0,0.103448275862,0.103448275862,0.051724137931
8.41E+17,2,79,1,3,0,10,1,0,1,Keifer,1,7.0,1.0,1.0,7.0,0.714285714286,0.833333333333,19,3,3.0,1,0.0128205128205,14,3,0.714285714286,6,1,0,0,0,0,6,0.120689655172,0.0172413793103,0.0172413793103,0.120689655172
295946705,242624,107,730,412,1,3209,0,0,0,Taylor Hill,0,0.0,100.0,54.0,77.0,1.0,0.916666666667,22,2186,1.46752058554,0,2288.89622642,15,18,0.666666666667,11,2,0,0,0,0,5,0.0,1.72413793103,0.931034482759,1.3275862069
467994988,13,211,1,23,0,2,1,0,0,Rob Hartman,1,0.0,0.0,0.0,0.0,1.0,1.0,2,1934,0.000517063081696,0,0.0571428571429,11,3,0.818181818182,11,2,0,0,0,0,5,0.0,0.0,0.0,0.0
39399899,303,1130,1,413,0,728,1,0,0,John Trotta,0,14.0,37.0,22.0,47.0,1.0,0.625,1,2882,0.25225537821,0,0.267493356953,15,81,0.6,11,2,1,0,0,0,5,0.241379310345,0.637931034483,0.379310344828,0.810344827586
7.99E+17,26,3,7,1,0,1614,0,0,0,Weather Lies,1,0.0,0.0,3.0,0.0,1.0,1.0,5,148,10.8986486486,0,12.5,15,103,0.8,12,2,1,1,0,0,5,0.0,0.0,0.051724137931,0.0
34305899,55383,6134,847,965,1,4686,0,0,0,10 Years,0,8.0,94.0,93.0,29.0,1.0,0.666666666667,15,2929,1.59952202117,0,9.03016468286,7,42,1.0,8,2,1,0,0,0,3,0.137931034483,1.62068965517,1.60344827586,0.5
3000753730,2782,426,186,6580,0,76234,1,0,1,TV Helper,1,0.0,30.0,45.0,2.0,0.571428571429,0.625,1,830,91.8469879518,0,6.54352941176,12,100,0.75,9,2,0,1,0,1,4,0.0,0.51724137931,0.775862068966,0.0344827586207
1213590199,1761,2,39,109,0,16075,1,0,0,flypapers,1,0.0,40.0,54.0,0.0,1.0,0.583333333333,20,1533,10.4853228963,0,1760.0,10,137,0.9,9,1,0,0,0,1,9,0.0,0.689655172414,0.931034482759,0.0
984234187,41072,306,41,1010,0,63282,0,0,1,_ƒ_Naruto Lovers INA_ƒ_,1,7.0,94.0,49.0,84.0,1.0,0.666666666667,9,1170,54.0863247863,0,134.659016393,15,142,0.8,23,3,1,0,0,0,7,0.120689655172,1.62068965517,0.844827586207,1.44827586207
1869088058,204,3,26,1,0,62993,0,0,0,Just the Comments,1,0.0,0.0,1.0,0.0,0.571428571429,1.0,20,1329,47.3980436418,0,101.5,14,69,0.714285714286,17,3,1,0,0,1,5,0.0,0.0,0.0172413793103,0.0
56484267,59,152,1,3,0,750,0,0,0,Fe,0,52.0,3.0,2.0,56.0,1.0,0.5,20,1647,0.454766241651,0,0.384105960265,9,3,0.666666666667,2,1,0,0,0,0,2,0.896551724138,0.051724137931,0.0344827586207,0.965517241379
2259439379,9,57,1,1,0,21,1,0,0,Wendy Jones,0,2.0,2.0,1.0,9.0,0.857142857143,0.583333333333,4,1033,0.0193610842207,0,0.142857142857,14,35,0.642857142857,11,2,0,0,0,0,5,0.0344827586207,0.0344827586207,0.0172413793103,0.155172413793
3304189373,580,15,54,1,0,5541,0,0,0,robot recipes,1,0.0,17.0,22.0,0.0,1.0,0.666666666667,23,707,7.83592644979,0,41.3571428571,12,101,0.75,13,2,1,1,1,1,6,0.0,0.293103448276,0.379310344828,0.0
381322696,76947,347,557,8170,1,8022,1,0,0,Stephen Thompson,0,15.0,92.0,77.0,112.0,1.0,0.666666666667,3,2047,3.9184171959,0,222.387283237,12,148,0.833333333333,16,2,0,0,0,0,7,0.258620689655,1.58620689655,1.3275862069,1.93103448276
7.38E+17,7,106,1,1,0,3,1,1,1,Alex,1,1.0,0.0,0.0,1.0,0.857142857143,0.958333333333,22,157,0.0127388535032,1,0.0571428571429,14,3,0.857142857143,4,1,0,0,0,0,4,0.0172413793103,0.0,0.0,0.0172413793103
2865812463,5853,56,357,17,0,483249,0,0,0,Lowpoly Bot,1,100.0,1.0,5.0,100.0,0.857142857143,0.875,16,908,532.211453744,1,106.4,10,146,0.8,11,2,1,1,1,1,5,1.72413793103,0.0172413793103,0.0862068965517,1.72413793103
3052517302,38,2,10,1,0,418,1,0,0,Transcrp'n noise bot,1,0.0,3.0,7.0,0.0,1.0,0.541666666667,11,470,0.887234042553,0,37.0,15,64,0.8,20,3,1,1,1,0,6,0.0,0.051724137931,0.120689655172,0.0
2553350965,174,5,19,2,0,4294,1,0,0,@everyword cup,1,0.0,50.0,0.0,50.0,1.0,0.958333333333,21,1063,4.03857008467,0,43.25,12,104,0.833333333333,14,2,0,0,0,0,6,0.0,0.862068965517,0.0,0.862068965517
3168222871,115,336,22,20,0,6010,1,0,0,Terms of Service Bot,1,0.0,0.0,2.0,0.0,1.0,0.5,3,744,8.07661290323,0,0.340298507463,11,32,0.909090909091,20,4,0,1,1,0,4,0.0,0.0,0.0344827586207,0.0
2158898690,25,104,1,5,0,28,1,0,0,Jeremy Cski,0,4.0,5.0,6.0,20.0,0.857142857143,0.583333333333,13,1132,0.023851590106,0,0.233009708738,8,3,0.625,11,2,0,0,0,0,5,0.0689655172414,0.0862068965517,0.103448275862,0.344827586207
154179400,3697,1493,217,5723,0,11487,1,0,0,Colin Daileda,0,28.0,59.0,32.0,83.0,1.0,0.583333333333,15,2519,4.55974593092,0,2.47721179625,12,146,0.75,13,2,1,0,0,0,6,0.48275862069,1.01724137931,0.551724137931,1.43103448276
2810112727,447,3,33,1,0,3844,0,0,0,PhilaMuseumBot,1,0.0,12.0,30.0,0.0,1.0,0.833333333333,20,965,3.98238341969,0,223.0,14,158,0.928571428571,14,1,1,1,1,1,14,0.0,0.206896551724,0.51724137931,0.0
64823914,638581,29185,5866,648,1,9858,0,0,0,Room to Read,0,8.0,88.0,56.0,109.0,1.0,0.75,21,2825,3.48920353982,0,21.8811677632,10,134,0.7,12,3,1,0,0,0,3,0.137931034483,1.51724137931,0.965517241379,1.87931034483
2282369803,1848,6,103,4,0,16470,1,0,0,Simulator Generator,1,0.0,31.0,32.0,0.0,0.857142857143,1.0,16,695,23.6964028777,0,369.4,12,154,0.833333333333,19,2,1,0,0,0,9,0.0,0.534482758621,0.551724137931,0.0
3302130449,63,3,16,1,0,16369,0,0,0,Status Updates,1,0.0,0.0,2.0,0.0,0.857142857143,1.0,20,709,23.0860366714,0,31.0,13,59,0.769230769231,14,2,0,0,0,1,6,0.0,0.0,0.0344827586207,0.0
166505545,100859,168,721,239,1,1449,0,0,0,Merlin Official,0,6.0,98.0,74.0,65.0,0.857142857143,0.833333333333,9,1259,1.15011914218,0,603.94011976,14,68,0.714285714286,15,2,1,0,0,0,7,0.103448275862,1.68965517241,1.27586206897,1.12068965517
62203990,157636,958,1275,30,1,21754,0,0,0,Lou Williams,0,30.0,82.0,78.0,66.0,1.0,0.708333333333,5,2834,7.67572335921,1,164.717868339,9,3,1.0,12,2,1,0,0,0,5,0.51724137931,1.41379310345,1.34482758621,1.13793103448
703761230,92,172,7,430,0,66,0,0,0,"""Jennifer S Buckley""",1,0.0,0.0,0.0,0.0,0.0,0.0,20,1753,0.0370792926412,0,0.53216374269,13,155,0.923076923077,20,3,0,0,0,0,6,0.0,0.0,0.0,0.0
2579497028,10927,32,361,1,0,15124,0,0,1,poem.exe,1,0.0,96.0,100.0,0.0,1.0,1.0,0,1050,14.4028571429,0,352.451612903,8,29,0.75,8,1,1,0,0,1,8,0.0,1.65517241379,1.72413793103,0.0
2955066547,23,2165,5,331,0,483,0,0,0,fantasticColinf,1,0.0,100.0,0.0,166.0,1.0,1.0,16,854,0.564402810304,0,0.0101663585952,15,152,0.666666666667,15,1,0,0,0,0,15,0.0,1.72413793103,0.0,2.86206896552
24580902,1154202,6564,2356,1897,1,14325,0,0,0,Leon Thomas,0,15.0,91.0,55.0,130.0,1.0,0.75,20,2974,4.81640887693,0,175.864848393,10,94,0.9,11,2,1,0,0,0,5,0.258620689655,1.56896551724,0.948275862069,2.24137931034
331819000,176,1296,3,446,0,168,1,0,1,Reza Bahadori,0,2.0,66.0,13.0,80.0,1.0,0.75,19,2122,0.0786993402451,0,0.135135135135,7,151,0.857142857143,13,2,0,0,0,0,6,0.0344827586207,1.13793103448,0.224137931034,1.37931034483
314734443,490437,735,1248,54,0,17993,0,0,0,LEO,0,0.0,100.0,99.0,1.0,1.0,0.541666666667,18,2157,8.34121464998,0,668.16893733,10,88,0.8,3,1,1,0,0,0,3,0.0,1.72413793103,1.70689655172,0.0172413793103
7.36E+17,19,502,1,2,0,6,1,0,0,FREE FOLLOW,1,0.0,0.0,0.0,0.0,0.0,0.0,1,345,0.0144927536232,0,0.0359281437126,14,18,0.642857142857,11,2,0,0,0,0,5,0.0,0.0,0.0,0.0
2364212785,58,4,6,1,0,740,1,0,0,Synthetic Lethality,1,0.0,87.0,94.0,0.0,1.0,0.75,13,1164,0.634879725086,0,19.0,8,155,0.875,19,2,0,0,0,0,9,0.0,1.5,1.62068965517,0.0
41799998,200632,593,1091,579,1,12969,0,0,0,Anushka Manchanda,0,11.0,78.0,58.0,110.0,1.0,0.75,12,2903,4.4671029969,0,338.903716216,10,131,0.9,17,2,1,0,0,0,8,0.189655172414,1.34482758621,1.0,1.89655172414
8.32E+17,5,115,1,3,0,3,1,1,0,Personlol,1,1.0,1.0,1.0,1.0,0.857142857143,0.958333333333,22,2,1.0,1,0.0350877192982,9,3,0.777777777778,9,1,0,0,0,0,9,0.0172413793103,0.0172413793103,0.0172413793103,0.0172413793103
8.34E+17,2377,2041,17,2109,0,8857,0,0,0,TravelTactics,1,0.0,8.0,12.0,0.0,0.714285714286,0.75,21,74,119.675675676,0,1.16470588235,15,146,0.8,13,1,1,0,0,0,13,0.0,0.137931034483,0.206896551724,0.0
7.98E+17,28,96,5,1,0,3894,0,0,0,500dollarwords,1,0.0,3.0,11.0,0.0,0.857142857143,1.0,14,174,22.3735632184,0,0.284210526316,14,61,0.642857142857,14,1,1,0,0,0,14,0.0,0.051724137931,0.189655172414,0.0
7.93E+17,13,836,2,114,0,160,1,0,0,lixoxept96,1,0.0,100.0,0.0,152.0,1.0,0.875,23,179,0.888268156425,0,0.014371257485,10,34,0.9,10,1,0,0,0,0,10,0.0,1.72413793103,0.0,2.62068965517
3982731976,1153,9,3,1,0,26016,0,0,0,McGucket bot,1,0.0,85.0,88.0,0.0,0.571428571429,1.0,22,567,45.8818342152,0,144.0,12,91,0.833333333333,12,2,0,1,1,1,5,0.0,1.46551724138,1.51724137931,0.0
1866615566,95,173,1,92,0,87,1,0,1,Rugved Sawant,0,7.0,33.0,14.0,72.0,1.0,0.875,7,1328,0.0647590361446,0,0.546511627907,6,144,1.0,13,2,0,0,0,0,6,0.120689655172,0.568965517241,0.241379310345,1.24137931034
365587588,440,605,3,5,0,363,0,0,1,Shoham Das,0,10.0,11.0,29.0,23.0,1.0,0.875,17,2063,0.1754726127,0,0.726821192053,9,112,0.777777777778,10,2,0,0,0,0,4,0.172413793103,0.189655172414,0.5,0.396551724138
8.29E+17,191,368,1,2,0,38,1,0,0,FREE FOLLOW-READ BIO,1,0.0,0.0,0.0,0.0,0.0,0.0,4,87,0.425287356322,0,0.517711171662,11,107,0.727272727273,20,3,1,0,0,0,6,0.0,0.0,0.0,0.0
26276212,333,303,7,4,0,2080,1,0,1,Payod Soni,0,14.0,41.0,4.0,80.0,1.0,0.833333333333,17,2834,0.733592095977,0,1.09933774834,9,66,0.888888888889,10,2,1,0,0,0,4,0.241379310345,0.706896551724,0.0689655172414,1.37931034483
2412432132,578,2,3,1,0,17575,0,0,0,Attack On Titan Best,1,0.0,1.0,3.0,0.0,1.0,0.666666666667,11,1137,15.4564643799,0,577.0,15,53,0.733333333333,20,4,0,0,0,0,4,0.0,0.0172413793103,0.051724137931,0.0
10162682,4306,2318,299,2585,0,5691,0,0,0,Brett Martin,0,34.0,37.0,55.0,103.0,1.0,0.875,21,3424,1.66179906542,0,1.8580060423,9,152,0.666666666667,12,2,1,0,0,0,5,0.586206896552,0.637931034483,0.948275862069,1.77586206897
2349478550,113,2,17,1,0,1721,1,0,0,Moustache Bot,1,95.0,11.0,23.0,55.0,1.0,0.791666666667,3,1011,1.70128585559,1,112.0,9,90,0.888888888889,13,2,1,1,1,1,6,1.63793103448,0.189655172414,0.396551724138,0.948275862069
144483819,11,32,1,1,0,8,1,1,0,Ye Zhang,0,2.0,3.0,0.0,4.0,0.571428571429,0.833333333333,12,575,0.0121739130435,0,0.322580645161,9,37,1.0,8,2,0,0,0,0,3,0.0344827586207,0.051724137931,0.0,0.0689655172414
2510488908,337,6,36,14,0,5937,1,0,0,AppreciationBot,1,43.0,58.0,1.0,100.0,1.0,0.833333333333,14,1082,5.48613678373,1,67.2,15,126,0.733333333333,15,1,1,1,1,1,15,0.741379310345,1.0,0.0172413793103,1.72413793103
8.28E+17,6,2,2,1,0,3979,0,0,0,LSystemBot 1.0,1,0.0,0.0,2.0,0.0,0.571428571429,1.0,20,90,44.2,0,5.0,13,23,0.923076923077,14,2,1,1,1,0,6,0.0,0.0,0.0344827586207,0.0
288979145,86,4698,1,3,0,6,1,0,0,Felisiti Uebb,1,1.0,0.0,1.0,1.0,0.571428571429,0.833333333333,20,1865,0.00268096514745,0,0.0180966574409,14,85,0.714285714286,13,2,0,0,0,0,6,0.0172413793103,0.0,0.0172413793103,0.0172413793103
2896679574,215,727,32,43,0,629,0,0,0,Pub Snips,1,0.0,14.0,24.0,0.0,0.714285714286,0.583333333333,15,904,0.694690265487,0,0.29476584022,8,152,1.0,9,2,0,0,0,0,4,0.0,0.241379310345,0.413793103448,0.0
24967668,4185984,948,9080,5,1,26545,0,0,0,LA LA,0,0.0,100.0,100.0,45.0,1.0,0.75,22,2971,8.93436553349,0,4420.25659979,4,76,0.5,5,2,1,0,0,0,2,0.0,1.72413793103,1.72413793103,0.775862068966
223277612,77,255,1,923,0,4087,0,0,0,SukieBearz,0,3.0,85.0,3.0,106.0,1.0,0.791666666667,22,2343,1.74391805378,0,0.299212598425,10,71,0.9,10,1,1,0,0,0,10,0.051724137931,1.46551724138,0.051724137931,1.8275862069
8.24E+17,7,542,1,43,0,64,1,0,0,WUedsefnd25,1,0.0,62.0,0.0,94.0,1.0,0.75,17,100,0.63,0,0.0110905730129,11,31,0.818181818182,11,1,0,0,0,0,11,0.0,1.06896551724,0.0,1.62068965517
8.19E+17,1263,2,18,5,0,190532,1,0,0,Sydney PokÍ©mon Alert,1,0.0,0.0,1.0,0.0,0.857142857143,0.875,1,116,1642.50862069,0,1262.0,13,80,0.846153846154,21,3,1,0,0,0,6,0.0,0.0,0.0172413793103,0.0
14985676,354,23,38,1,1,227,0,0,0,nikilanik,0,2.0,7.0,1.0,6.0,1.0,0.958333333333,21,1751,0.12906910337,0,16.0454545455,9,74,0.555555555556,9,1,1,0,0,0,9,0.0344827586207,0.120689655172,0.0172413793103,0.103448275862
2529023630,1432,13,126,5,0,72098,0,0,0,cga.graphics,1,100.0,10.0,21.0,100.0,0.571428571429,1.0,4,949,75.9715489989,1,119.25,11,38,0.727272727273,12,1,1,0,0,0,12,1.72413793103,0.172413793103,0.362068965517,1.72413793103
2854795632,20,2,7,2,0,2,1,0,0,Cookery Bliss,1,0.0,0.0,0.0,0.0,1.0,1.0,21,936,0.00106837606838,0,19.0,12,102,0.833333333333,13,2,0,0,0,0,6,0.0,0.0,0.0,0.0
